"isoform_id","gene_id","gene_name","region","start_stage","end_stage","n_stages","direction","max_abs_usage_difference","mean_abs_usage_difference","worst_pair_q","flanking_max_abs_difference","gene_q","replicate_separation","replicate_consistent","reciprocal_exchange"
"NM_010081","Dst","Dst","Midbrain","15.5","15.5",1,"higher",0.10125,0.10125,0.00751180316352116,0.01265,6.19695775807616e-07,0.0598,TRUE,TRUE
"NM_001159606","Pum1","Pum1","Midbrain","15.5","15.5",1,"lower",0.103425,0.103425,0.00754477149425341,0.0833,0.0246678391430037,0.0956,TRUE,FALSE
"NM_001199349","Cd99l2","Cd99l2","Midbrain","15.5","15.5",1,"lower",0.33195,0.33195,0.00766768457148842,0.0536000000000001,0.00648289855307057,0.3049,TRUE,TRUE
"NM_138309","Cd99l2","Cd99l2","Midbrain","15.5","15.5",1,"higher",0.33195,0.33195,0.00784679339721739,0.0536,0.00648289855307057,0.3049,TRUE,TRUE
"NM_001081981","Nfix","Nfix","Midbrain","15.5","15.5",1,"lower",0.1166,0.1166,0.00785337693518367,0.0145,0.0165410949579805,0.0937,TRUE,FALSE
"NM_001165902","Ctnnb1","Ctnnb1","Midbrain","14.5","14.5",1,"higher",0.14465,0.14465,0.00785448915450047,0.0120500000000001,0.00691749371420489,0.08,TRUE,TRUE
"NM_019688","Rapgef4","Rapgef4","Midbrain","11.5","12.5",2,"lower",0.269725,0.2097875,0.00806922374166306,0.0962999999999999,1.44174372581925e-07,0.1196,TRUE,FALSE
"NM_008844","Pip5k1c","Pip5k1c","Midbrain","15.5","15.5",1,"lower",0.230825,0.230825,0.00808602081479904,0.0539000000000002,3.5430624171302e-09,0.1874,TRUE,FALSE
"NR_045541","Oprl1","Oprl1","Midbrain","15.5","15.5",1,"lower",0.1322,0.1322,0.00822613376026947,0.0463,0.00525981874605741,0.1271,TRUE,FALSE
"NM_001305652","Bcs1l","Bcs1l","Midbrain","12.5","12.5",1,"higher",0.26115,0.26115,0.00835418090268398,0.0593,0.00691749371420489,0.2007,TRUE,TRUE
"NM_025784","Bcs1l","Bcs1l","Midbrain","12.5","12.5",1,"lower",0.26115,0.26115,0.00835418090268398,0.0593,0.00691749371420489,0.2007,TRUE,TRUE
"NM_007614","Ctnnb1","Ctnnb1","Midbrain","14.5","14.5",1,"lower",0.14465,0.14465,0.00835418090268398,0.0120500000000001,0.00691749371420489,0.08,TRUE,TRUE
"NM_001044747","Zfp68","Zfp68","Midbrain","15.5","15.5",1,"lower",0.14705,0.14705,0.00843147404888932,0.0331499999999999,0.0177811663640652,0.1372,TRUE,FALSE
"NM_020331","Gtf2ird1","Gtf2ird1","Midbrain","15.5","15.5",1,"higher",0.1589,0.1589,0.00847693121898762,0.03205,0.0369000964911146,0.1391,TRUE,FALSE
"NM_177259","Dab1","Dab1","Midbrain","15.5","15.5",1,"lower",0.1276,0.1276,0.00851727733218531,0.00605000000000003,1.04993376458078e-05,0.0701,TRUE,FALSE
"NM_133734","Dcaf11","Dcaf11","Midbrain","15.5","15.5",1,"higher",0.26245,0.26245,0.00855204488539703,0.02545,0.0180063255000453,0.2272,TRUE,FALSE
"NM_001004357","Cntnap2","Cntnap2","Midbrain","14.5","15.5",2,"lower",0.20095,0.1851,0.00860868697363163,0.05615,7.51045434990652e-10,0.1184,TRUE,TRUE
"NM_023689","Spock3","Spock3","Midbrain","15.5","15.5",1,"lower",0.332625,0.332625,0.00866409408635745,0.0656500000000001,0.000610172732929297,0.1413,TRUE,TRUE
"NM_025771","Cntnap2","Cntnap2","Midbrain","14.5","15.5",2,"higher",0.20095,0.1851,0.00866409408635745,0.0561499999999999,7.51045434990652e-10,0.1184,TRUE,TRUE
"NM_001163448","Mapk8ip3","Mapk8ip3","Midbrain","15.5","15.5",1,"higher",0.280175,0.280175,0.00870846372217792,0.04535,3.65272838006258e-05,0.1467,TRUE,TRUE
"NM_001017959","Lamp2","Lamp2","Midbrain","16.5","16.5",1,"lower",0.12295,0.12295,0.00880823739877351,0.0964,0.0102516447193214,0.0861,TRUE,FALSE
"NM_025391","Nip7","Nip7","Midbrain","15.5","15.5",1,"higher",0.1104,0.1104,0.00883557485731985,0.09035,0.00992632016946739,0.0951000000000001,TRUE,TRUE
"NM_011951","Mapk14","Mapk14","Midbrain","15.5","15.5",1,"higher",0.6967,0.6967,0.00899580751153519,0.052,5.04331596421961e-09,0.6745,TRUE,FALSE
"NM_001272029","Arvcf","Arvcf","Midbrain","15.5","15.5",1,"lower",0.105925,0.105925,0.00908294382759107,0.07035,3.99220222087171e-12,0.0821,TRUE,TRUE
"NM_013565","Itga3","Itga3","Midbrain","11.5","11.5",1,"higher",0.151125,0.151125,0.00921204482456677,0.0720500000000001,0.0194573934027951,0.1199,TRUE,FALSE
"NM_001242378","Slc4a10","Slc4a10","Midbrain","13.5","13.5",1,"lower",0.3911,0.3911,0.00941317608752902,0.0989,0.00167696981741763,0.2465,TRUE,FALSE
"NM_001289701","Pde4dip","Pde4dip","Midbrain","15.5","15.5",1,"higher",0.1589,0.1589,0.00943188469539784,0.0144,7.7751721977872e-08,0.1322,TRUE,TRUE
"NM_001243712","Itch","Itch","Midbrain","15.5","15.5",1,"lower",0.2225,0.2225,0.00950241083866828,0.0392499999999999,0.00800629598582176,0.074,TRUE,TRUE
"NM_011641","Trp63","Trp63","Midbrain","15.5","15.5",1,"higher",0.2818,0.2818,0.00965720826205554,0,0.0369352887367682,0.2794,TRUE,FALSE
"NM_008395","Itch","Itch","Midbrain","15.5","15.5",1,"higher",0.2225,0.2225,0.00966967200589544,0.03925,0.00800629598582176,0.0740000000000001,TRUE,TRUE
"NM_011900","Mpdu1","Mpdu1","Midbrain","15.5","15.5",1,"higher",0.211275,0.211275,0.00976445104946439,0.0388499999999999,8.7995333196955e-06,0.1447,TRUE,TRUE
"NM_175099","Repin1","Repin1","Midbrain","14.5","14.5",1,"higher",0.180375,0.180375,0.00976798934850759,0.05775,0.0372990183497611,0.1421,TRUE,FALSE
"NM_001277219","Crk","Crk","Midbrain","15.5","15.5",1,"lower",0.13365,0.13365,0.00982701422841573,0.0644,0.0165689464203531,0.094,TRUE,TRUE
"NM_173758","Vwa8","Vwa8","Midbrain","15.5","15.5",1,"higher",0.269925,0.269925,0.0100242118411892,0.04965,0.00832882066061171,0.1957,TRUE,TRUE
"NM_027906","Vwa8","Vwa8","Midbrain","15.5","15.5",1,"lower",0.269925,0.269925,0.010079554264067,0.04965,0.00832882066061171,0.1957,TRUE,TRUE
"NM_170689","Ank3","Ank3","Midbrain","15.5","15.5",1,"higher",0.3531,0.3531,0.0101626614210114,0.0099,8.38491214082396e-10,0.349,TRUE,TRUE
"NM_021399","Bcl11b","Bcl11b","Midbrain","15.5","15.5",1,"lower",0.470375,0.470375,0.0102369864894052,0.0417500000000001,0.0216599525454674,0.2093,TRUE,FALSE
"NM_008697","Nin","Nin","Midbrain","15.5","15.5",1,"higher",0.37365,0.37365,0.0107206060190048,0.0427,2.35406649159806e-10,0.2706,TRUE,TRUE
"NM_001160268","Plekha6","Plekha6","Midbrain","15.5","15.5",1,"higher",0.3058,0.3058,0.0107481657502742,0.0793,0.00893080756249115,0.2443,TRUE,TRUE
"NM_001271409","Sorbs3","Sorbs3","Midbrain","15.5","15.5",1,"lower",0.15255,0.15255,0.0107859470191207,0.0386499999999999,0.029114295260855,0.1211,TRUE,FALSE
"NM_182930","Plekha6","Plekha6","Midbrain","15.5","15.5",1,"lower",0.3058,0.3058,0.0107918330120488,0.0793,0.00893080756249115,0.2443,TRUE,TRUE
"NM_001253864","Tcf12","Tcf12","Midbrain","15.5","15.5",1,"higher",0.204975,0.204975,0.0108336262874384,0.0301,1.98875661404567e-06,0.1778,TRUE,TRUE
"NM_001243762","Clcn5","Clcn5","Midbrain","15.5","15.5",1,"higher",0.364675,0.364675,0.0109923540842228,0.0706,0.00918249262640468,0.3207,TRUE,TRUE
"NM_016691","Clcn5","Clcn5","Midbrain","15.5","15.5",1,"lower",0.364675,0.364675,0.0111103519631232,0.0706000000000003,0.00918249262640468,0.3207,TRUE,TRUE
"NM_001040395","Nadk2","Nadk2","Midbrain","15.5","15.5",1,"lower",0.310575,0.310575,0.0112355006182267,0.0737500000000002,0.0181094877789723,0.2171,TRUE,FALSE
"NM_144516","Zmynd11","Zmynd11","Midbrain","15.5","15.5",1,"higher",0.13235,0.13235,0.0112475477704953,0.0113000000000001,0.00989905229698345,0.0779,TRUE,TRUE
"NM_010148","Epn2","Epn2","Midbrain","15.5","15.5",1,"lower",0.239975,0.239975,0.0112489106209935,0.067,0.00883814644270696,0.2068,TRUE,TRUE
"NM_027569","Spag9","Spag9","Midbrain","15.5","15.5",1,"higher",0.1625,0.1625,0.0114601504524255,0.05045,3.86143830384325e-11,0.1164,TRUE,TRUE
"NM_001160112","Foxg1","Foxg1","Midbrain","14.5","14.5",1,"lower",1,1,0.0114699348309808,0.0265500000000001,0.0095236682324215,1,TRUE,TRUE
"NM_008241","Foxg1","Foxg1","Midbrain","14.5","14.5",1,"higher",1,1,0.0114699348309808,0.02655,0.0095236682324215,1,TRUE,TRUE
"NM_052977","Adarb2","Adarb2","Midbrain","15.5","15.5",1,"lower",0.2911,0.2911,0.0115471814179249,0.0432000000000001,0.0246032094290991,0.2719,TRUE,FALSE
"NM_172415","Arhgef10l","Arhgef10l","Midbrain","15.5","15.5",1,"lower",0.6967,0.6967,0.0116660274827632,0.01755,0.0175348799065448,0.6538,TRUE,FALSE
"NR_027924","2010204K13Rik","2010204K13Rik","Midbrain","15.5","15.5",1,"higher",0.22535,0.22535,0.0116767668454628,0.04475,0.00974783245286997,0.1884,TRUE,TRUE
"NR_027925","2010204K13Rik","2010204K13Rik","Midbrain","15.5","15.5",1,"lower",0.22535,0.22535,0.0117581486102982,0.0447500000000002,0.00974783245286997,0.1884,TRUE,TRUE
"NM_178788","Dctd","Dctd","Midbrain","15.5","15.5",1,"higher",0.4861,0.4861,0.0117681283121814,0.0790999999999999,8.77305340096403e-07,0.4316,TRUE,FALSE
"NM_001177976","Irak1","Irak1","Midbrain","15.5","15.5",1,"lower",0.343075,0.343075,0.0117940998502124,0.08205,0.0235853013747611,0.3257,TRUE,FALSE
"NM_028789","Unkl","Unkl","Midbrain","15.5","15.5",1,"lower",0.160325,0.160325,0.0118478716633811,0.0504000000000001,0.0251341293584572,0.0734,TRUE,FALSE
"NM_001199141","Zmynd11","Zmynd11","Midbrain","15.5","15.5",1,"lower",0.13235,0.13235,0.0119439177764227,0.0113000000000001,0.00989905229698345,0.0779,TRUE,TRUE
"NR_028367","Nip7","Nip7","Midbrain","15.5","15.5",1,"lower",0.10725,0.10725,0.0119977614591547,0.0918,0.00992632016946739,0.0888,TRUE,TRUE
"NM_001113486","Sept9","Sept9","Midbrain","15.5","15.5",1,"higher",0.19495,0.19495,0.0120044312277997,0.0095,0.00331857845553789,0.1562,TRUE,TRUE
"NM_053187","Gopc","Gopc","Midbrain","15.5","15.5",1,"higher",0.491375,0.491375,0.0120748721850918,0.0153,0.0100399922139602,0.3298,TRUE,TRUE
"NM_001083806","Gria2","Gria2","Midbrain","15.5","15.5",1,"higher",0.52575,0.52575,0.0121131461378252,0.0108,0.000901614571904693,0.1274,TRUE,TRUE
"NM_001199272","Gopc","Gopc","Midbrain","15.5","15.5",1,"lower",0.491375,0.491375,0.0121131461378252,0.0153,0.0100399922139602,0.3298,TRUE,TRUE
"NM_001159517","Qk","Qk","Midbrain","14.5","15.5",2,"higher",0.28445,0.203025,0.0122920110105714,0.0954,6.96044677668162e-08,0.0841,TRUE,FALSE
"NM_009083","Rpl30","Rpl30","Midbrain","15.5","15.5",1,"lower",0.12895,0.12895,0.0123386049351289,0.00724999999999992,0.0107327453524109,0.1045,TRUE,TRUE
"NM_001271599","Sort1","Sort1","Midbrain","15.5","15.5",1,"lower",0.377075,0.377075,0.0123516836697445,0.0540499999999999,0.0102638464066289,0.2359,TRUE,TRUE
"NM_019972","Sort1","Sort1","Midbrain","15.5","15.5",1,"higher",0.377075,0.377075,0.0123545551031325,0.05405,0.0102638464066289,0.2359,TRUE,TRUE
"NM_001110140","Atp2a2","Atp2a2","Midbrain","15.5","15.5",1,"lower",0.17215,0.17215,0.0124747213308872,0.04145,3.72368754175323e-19,0.1273,TRUE,TRUE
"NM_009528","Wnt7b","Wnt7b","Midbrain","14.5","15.5",2,"higher",0.2306,0.1975,0.0125142063624095,0.0330000000000003,5.72516794993583e-12,0.1172,TRUE,TRUE
"NM_001038613","Olfm1","Olfm1","Midbrain","15.5","15.5",1,"lower",0.10165,0.10165,0.0125144075869871,0.0198,0.0232324814244701,0.0574,TRUE,TRUE
"NM_001166381","Rad52","Rad52","Midbrain","13.5","13.5",1,"lower",0.2471,0.2471,0.0126156657430853,0.0556500000000001,0.0344280881603744,0.1558,TRUE,FALSE
"NM_028459","Wasl","Wasl","Midbrain","11.5","11.5",1,"higher",0.1693,0.1693,0.0128605395157744,0.00665000000000002,0.01087969770972,0.0995,TRUE,TRUE
"NM_001163485","Rpl30","Rpl30","Midbrain","15.5","15.5",1,"higher",0.12895,0.12895,0.0129006552586058,0.0072500000000002,0.0107327453524109,0.1045,TRUE,TRUE
"NM_001110311","Snx12","Snx12","Midbrain","15.5","15.5",1,"lower",0.1557,0.1557,0.0129155706181962,0.0769,0.0078326632503104,0.1334,TRUE,TRUE
"NM_080428","Fbxw7","Fbxw7","Midbrain","15.5","15.5",1,"lower",0.23545,0.23545,0.0129282685139859,0.0764,0.0276451233932568,0.2188,TRUE,FALSE
"NM_001167745","Wasl","Wasl","Midbrain","11.5","11.5",1,"lower",0.1693,0.1693,0.0130744356370738,0.00664999999999993,0.01087969770972,0.0994999999999999,TRUE,TRUE
"NM_001077515","Slc1a2","Slc1a2","Midbrain","15.5","15.5",1,"lower",0.176925,0.176925,0.0130837873887727,0.0129,0.0279615169913245,0.1368,TRUE,FALSE
"NM_011868","Eci2","Eci2","Midbrain","15.5","15.5",1,"lower",0.123725,0.123725,0.0131714433926971,0.0302500000000001,0.0280883129418769,0.0999,TRUE,FALSE
"NM_001160370","A830018L16Rik","A830018L16Rik","Midbrain","15.5","15.5",1,"lower",0.2294,0.2294,0.0136469804984099,0.0254000000000001,0.0372990183497611,0.152,TRUE,FALSE
"NM_001289496","Egflam","Egflam","Midbrain","15.5","15.5",1,"lower",0.22375,0.22375,0.01368899300659,0.06145,0.0180063255000453,0.1713,TRUE,TRUE
"NR_104287","Pdlim7","Pdlim7","Midbrain","15.5","15.5",1,"lower",0.408425,0.408425,0.013721283954171,0.0794000000000001,6.97055072712115e-05,0.3634,TRUE,TRUE
"NM_024427","Tpm1","Tpm1","Midbrain","15.5","15.5",1,"lower",0.105125,0.105125,0.0137597464834874,0.0797,6.23125568213409e-14,0.0834,TRUE,TRUE
"NM_001024854","Timm9","Timm9","Midbrain","15.5","15.5",1,"higher",0.144125,0.144125,0.013792402148962,0.02075,0.0249757798406052,0.1255,TRUE,TRUE
"NM_001161849","Sgk1","Sgk1","Midbrain","15.5","15.5",1,"higher",0.10865,0.10865,0.0139750515298605,0.00215,4.82077316038274e-09,0.0953,TRUE,TRUE
"NM_133656","Crk","Crk","Midbrain","15.5","15.5",1,"higher",0.130725,0.130725,0.0139965739590712,0.06155,0.0165689464203531,0.092,TRUE,TRUE
"NM_001039138","Camk2g","Camk2g","Midbrain","15.5","15.5",1,"higher",0.1655,0.1655,0.0140069406329952,0.02585,0.0299376084013299,0.1639,TRUE,FALSE
"NM_001048061","Hnrnpab","Hnrnpab","Midbrain","15.5","15.5",1,"higher",0.10575,0.10575,0.0140382473741865,0.0326,0.0130734338839704,0.0822,TRUE,TRUE
"NM_001301643","Pitpnb","Pitpnb","Midbrain","15.5","15.5",1,"lower",0.21065,0.21065,0.0140811988241326,0.03625,0.00702737172032485,0.1301,TRUE,TRUE
"NM_173785","Iba57","Iba57","Midbrain","11.5","11.5",1,"higher",0.32675,0.32675,0.0142396080273395,0.09175,0.012015788953931,0.161,TRUE,TRUE
"NM_001168568","Ctps2","Ctps2","Midbrain","15.5","15.5",1,"higher",0.1984,0.1984,0.0142475930248022,0.03845,0.0387990348624302,0.1436,TRUE,FALSE
"NM_001270791","Iba57","Iba57","Midbrain","11.5","11.5",1,"lower",0.32675,0.32675,0.0143183191068129,0.09175,0.012015788953931,0.161,TRUE,TRUE
"NM_001145896","Gse1","Gse1","Midbrain","15.5","15.5",1,"higher",0.250725,0.250725,0.0143405783156516,0.0213,0.0162870105520735,0.2264,TRUE,TRUE
"NM_001113487","Sept9","Sept9","Midbrain","15.5","15.5",1,"higher",0.11585,0.11585,0.0146123299799637,0.03895,0.00331857845553789,0.0871,TRUE,TRUE
"NM_021505","Anapc5","Anapc5","Midbrain","15.5","15.5",1,"lower",0.13795,0.13795,0.0146915800305982,0.03655,0.0162485452185506,0.1078,TRUE,TRUE
"NM_133197","Mcf2","Mcf2","Midbrain","15.5","15.5",1,"lower",0.9425,0.9425,0.0146930381628783,0.0700000000000002,0.0149728638132648,0.9266,TRUE,TRUE
"NM_008450","Klc1","Klc1","Midbrain","15.5","15.5",1,"lower",0.1041,0.1041,0.0150209393581765,0.04435,7.10764834294255e-11,0.086,TRUE,TRUE
"NM_146183","Zfp428","Zfp428","Midbrain","15.5","15.5",1,"lower",0.14515,0.14515,0.0150566897363181,0.03335,0.0282441094952439,0.0725,TRUE,TRUE
"NM_001177464","Zfp516","Zfp516","Midbrain","16.5","16.5",1,"lower",0.18515,0.18515,0.0150762611000019,0.07175,0.0127127720199269,0.0414,TRUE,TRUE
"NM_183033","Zfp516","Zfp516","Midbrain","16.5","16.5",1,"higher",0.18515,0.18515,0.0150852990980654,0.07175,0.0127127720199269,0.0414,TRUE,TRUE
"NM_178748","Egflam","Egflam","Midbrain","15.5","15.5",1,"higher",0.2547,0.2547,0.0151615838787232,0.0614499999999999,0.0180063255000453,0.2332,TRUE,TRUE
"NM_001110328","Fiz1","Fiz1","Midbrain","11.5","11.5",1,"higher",0.11225,0.11225,0.0151615838787232,0.03915,0.032741168154121,0.0779,TRUE,FALSE
"NM_172718","Sgsm1","Sgsm1","Midbrain","15.5","15.5",1,"lower",0.5851,0.5851,0.0152808564975058,0.0969500000000001,0.00784634801704474,0.3321,TRUE,FALSE
"NM_030260","Zxdc","Zxdc","Midbrain","15.5","15.5",1,"lower",0.12545,0.12545,0.0153571233305118,0.0448999999999999,0.0133186482795247,0.1059,TRUE,TRUE
"NM_133797","4833439L19Rik","4833439L19Rik","Midbrain","15.5","15.5",1,"higher",0.1179,0.1179,0.0154047571094115,0.05225,0.0394546393554024,0.0743,TRUE,FALSE
"NM_001035533","Akap2","Akap2","Midbrain","15.5","15.5",1,"lower",0.229325,0.229325,0.0154239184080405,0.0678,0.00331857845553789,0.1737,TRUE,FALSE
"NM_030560","Cwc22","Cwc22","Midbrain","15.5","15.5",1,"lower",0.1971,0.1971,0.0154815384298174,0.0709,0.0334666248726393,0.1788,TRUE,FALSE
"NM_010448","Hnrnpab","Hnrnpab","Midbrain","15.5","15.5",1,"lower",0.10575,0.10575,0.0155178446262719,0.0326000000000002,0.0130734338839704,0.0822000000000001,TRUE,TRUE
"NM_001122952","Nfia","Nfia","Midbrain","15.5","15.5",1,"lower",0.217375,0.217375,0.0156049176130489,0.0727999999999999,0.0337730959075196,0.1774,TRUE,FALSE
"NM_001166394","4931428F04Rik","4931428F04Rik","Midbrain","15.5","15.5",1,"lower",0.166725,0.166725,0.015632358070267,0.04185,0.013570662345651,0.1456,TRUE,TRUE
"NM_001290384","Arhgef9","Arhgef9","Midbrain","15.5","15.5",1,"lower",0.27025,0.27025,0.0156763814396441,0.02025,0.0157257797123586,0.2252,TRUE,TRUE
"NM_173002","Zxdc","Zxdc","Midbrain","15.5","15.5",1,"higher",0.12545,0.12545,0.0157958261178998,0.0448999999999998,0.0133186482795247,0.1059,TRUE,TRUE
"NM_018825","Sh2b2","Sh2b2","Midbrain","15.5","15.5",1,"lower",0.5476,0.5476,0.015842670526796,0.06695,0.03421930554223,0.2319,TRUE,FALSE
"NM_008034","Folr1","Folr1","Midbrain","12.5","12.5",1,"higher",0.65475,0.65475,0.0159785685913095,0.01445,0.0436725986845841,0.3637,TRUE,FALSE
"NM_028888","4931428F04Rik","4931428F04Rik","Midbrain","15.5","15.5",1,"higher",0.166725,0.166725,0.0160852303102426,0.0418500000000001,0.013570662345651,0.1456,TRUE,TRUE
"NM_007667","Cdh8","Cdh8","Midbrain","15.5","15.5",1,"lower",0.1191,0.1191,0.0161838294099212,0.01605,0.044190477007795,0.0994,TRUE,FALSE
"NM_001037955","Dusp22","Dusp22","Midbrain","15.5","15.5",1,"lower",0.20535,0.20535,0.0162622584000064,0.0594,0.0139480445630628,0.1493,TRUE,TRUE
"NM_001177980","Pde4b","Pde4b","Midbrain","15.5","15.5",1,"higher",0.2312,0.2312,0.0162803138611096,0.0268,0.00239965537026829,0.1772,TRUE,TRUE
"NM_001286203","Timm9","Timm9","Midbrain","15.5","15.5",1,"lower",0.17405,0.17405,0.0163342974399015,0.0201,0.0249757798406052,0.1518,TRUE,TRUE
"NM_001110222","Dcx","Dcx","Midbrain","15.5","15.5",1,"lower",0.14185,0.14185,0.0163699598477994,0.0564,7.79001703028881e-17,0.0621,TRUE,FALSE
"NM_001286784","Magi1","Magi1","Midbrain","12.5","12.5",1,"higher",0.1206,0.1206,0.0164012718487992,0.0226,1.06347440328758e-10,0.0699,TRUE,FALSE
"NM_011586","Myo18a","Myo18a","Midbrain","15.5","15.5",1,"lower",0.178975,0.178975,0.0164485962343785,0.01245,8.73811109848573e-06,0.1266,TRUE,TRUE
"NM_134068","Dusp22","Dusp22","Midbrain","15.5","15.5",1,"higher",0.20535,0.20535,0.0164850250925345,0.0594,0.0139480445630628,0.1493,TRUE,TRUE
"NM_001025375","Wdr61","Wdr61","Midbrain","15.5","15.5",1,"lower",0.1412,0.1412,0.0166136174063395,0.0291000000000001,0.0282441094952439,0.1363,TRUE,TRUE
"NM_025482","Tpd52l2","Tpd52l2","Midbrain","15.5","15.5",1,"lower",0.121525,0.121525,0.0166242129089913,0.0572,0.0146227610080511,0.089,TRUE,TRUE
"NM_001164314","Wars","Wars","Midbrain","15.5","15.5",1,"lower",0.21655,0.21655,0.0166997937454211,0.01535,0.0146227610080511,0.2041,TRUE,TRUE
"NM_001159485","Mcf2l","Mcf2l","Midbrain","15.5","15.5",1,"higher",0.6194,0.6194,0.0167246917739604,0,1.96246732611596e-08,0.374,TRUE,TRUE
"NM_001025600","Cadm1","Cadm1","Midbrain","15.5","15.5",1,"higher",0.1044,0.1044,0.017061509605678,0.02155,2.76850870662477e-10,0.0661,TRUE,FALSE
"NM_001285427","Cacnb4","Cacnb4","Midbrain","15.5","15.5",1,"lower",0.289275,0.289275,0.0171829565921461,0.0843,3.94903787481697e-08,0.1858,TRUE,TRUE
"NM_011576","Tfpi","Tfpi","Midbrain","15.5","15.5",1,"lower",0.10695,0.10695,0.0171857736607077,0.043,0.0372990183497611,0.0994,TRUE,FALSE
"NM_011710","Wars","Wars","Midbrain","15.5","15.5",1,"higher",0.21655,0.21655,0.0172110093463819,0.01535,0.0146227610080511,0.2041,TRUE,TRUE
"NM_001277315","Fam134b","Fam134b","Midbrain","15.5","15.5",1,"higher",0.408325,0.408325,0.0173006473942503,0.02645,3.66537878737e-05,0.3901,TRUE,FALSE
"NM_001163559","Lrriq1","Lrriq1","Midbrain","15.5","15.5",1,"higher",0.47145,0.47145,0.0175131262461087,0.07635,0.0148947607269712,0.1311,TRUE,TRUE
"NM_029134","Lrriq1","Lrriq1","Midbrain","15.5","15.5",1,"lower",0.47145,0.47145,0.0175137052260372,0.07635,0.0148947607269712,0.1311,TRUE,TRUE
"NM_001077363","Ptbp1","Ptbp1","Midbrain","15.5","15.5",1,"higher",0.1197,0.1197,0.0176021756007022,0.04765,0.0127201507044187,0.0908,TRUE,TRUE
"NM_001277985","Snap91","Snap91","Midbrain","15.5","15.5",1,"higher",0.39705,0.39705,0.017771526141457,0.0357,8.81031145839211e-09,0.3571,TRUE,TRUE
"NM_001012335","Mdk","Mdk","Midbrain","12.5","13.5",2,"higher",0.11685,0.11435,0.0177729028401586,0.08335,0.000302103804517411,0.101,TRUE,FALSE
"NM_001177983","Pde4b","Pde4b","Midbrain","15.5","15.5",1,"lower",0.1216,0.1216,0.0180957709826363,0.0886,0.00239965537026829,0.0723,TRUE,TRUE
"NM_138755","Phf21a","Phf21a","Midbrain","15.5","15.5",1,"lower",0.1701,0.1701,0.0182268983035066,0.0475,0.0393281808571352,0.1201,TRUE,FALSE
"NM_001161540","Islr2","Islr2","Midbrain","12.5","12.5",1,"higher",0.14495,0.14495,0.01824966603582,0.01235,1.78273909480625e-08,0.1032,TRUE,FALSE
"NM_001290383","Esrp1","Esrp1","Midbrain","15.5","15.5",1,"lower",1,1,0.0183032952204556,1.11022302462516e-16,0.0156066988526682,1,TRUE,TRUE
"NM_194055","Esrp1","Esrp1","Midbrain","15.5","15.5",1,"higher",1,1,0.0183032952204556,0,0.0156066988526682,1,TRUE,TRUE
"NM_001293622","Ppp3ca","Ppp3ca","Midbrain","15.5","15.5",1,"lower",0.26315,0.26315,0.0183032952204556,0.0542000000000002,0.0159994676877797,0.2176,TRUE,TRUE
"NM_175142","Zfp428","Zfp428","Midbrain","15.5","15.5",1,"higher",0.1569,0.1569,0.018370069618456,0.02705,0.0282441094952439,0.0874,TRUE,TRUE
"NM_001077363","Ptbp1","Ptbp1","Midbrain","13.5","13.5",1,"lower",0.11555,0.11555,0.0184255008844755,0.09155,0.0127201507044187,0.1079,TRUE,FALSE
"NM_001111015","Syn2","Syn2","Midbrain","15.5","15.5",1,"higher",0.18885,0.18885,0.0184804808766993,0.05995,0.0161069287121202,0.1817,TRUE,TRUE
"NM_001136063","Gfra4","Gfra4","Midbrain","12.5","12.5",1,"higher",0.16925,0.16925,0.0185073365399043,0.07175,0.0110347202986039,0.0271,TRUE,TRUE
"NM_001113416","Epb4.1l5","Epb4.1l5","Midbrain","15.5","15.5",1,"higher",0.3524,0.3524,0.0186183016760771,0.00784999999999998,0.0160215014344356,0.2266,TRUE,TRUE
"NM_001302382","Cdc37l1","Cdc37l1","Midbrain","15.5","15.5",1,"higher",0.1037,0.1037,0.0186445787642148,0.0394499999999999,0.000241535952548618,0.0816,TRUE,TRUE
"NM_008913","Ppp3ca","Ppp3ca","Midbrain","15.5","15.5",1,"higher",0.26315,0.26315,0.018663241224268,0.0542,0.0159994676877797,0.2176,TRUE,TRUE
"NM_145506","Epb4.1l5","Epb4.1l5","Midbrain","15.5","15.5",1,"lower",0.3524,0.3524,0.0187029341431373,0.00785000000000013,0.0160215014344356,0.2266,TRUE,TRUE
"NM_001287093","Amigo1","Amigo1","Midbrain","11.5","12.5",2,"lower",0.4941,0.35895,0.0187057140874892,0.0909,0.00234925403537751,0.1915,TRUE,FALSE
"NM_013681","Syn2","Syn2","Midbrain","15.5","15.5",1,"lower",0.18885,0.18885,0.0188136323796003,0.0599500000000002,0.0161069287121202,0.1817,TRUE,TRUE
"NM_001163634","Wnt7b","Wnt7b","Midbrain","14.5","15.5",2,"lower",0.23785,0.1878125,0.0188601463697473,0.02855,5.72516794993583e-12,0.0722,TRUE,TRUE
"NM_008956","Ptbp1","Ptbp1","Midbrain","15.5","15.5",1,"lower",0.11695,0.11695,0.018967035859685,0.0317999999999999,0.0127201507044187,0.0902999999999999,TRUE,TRUE
"NM_198671","Gse1","Gse1","Midbrain","15.5","15.5",1,"lower",0.2535,0.2535,0.0190327979707809,0.0255499999999997,0.0162870105520735,0.232,TRUE,TRUE
