"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","group","GeneFraction","BackgroundFraction","enrichment"
"GO:0031333","negative regulation of protein-containing complex assembly","30/1752","153/18346",0.196078431372549,2.05322768376757,4.2507561087689,0.000106722636031841,0.00406724123942128,0.00345116056778292,"Add1/Add3/Ankrd27/Arhgef2/Arhgef7/Capzb/Cdc42/Dmtn/Evl/Gsn/Lamp2/Lmo4/Map3k7/Mkks/Myadm/Pex5/Prkcz/Rdx/Src/Tpm1/Trim9/Pecam1/Sgk1/Sirt2/Hdac6/Slit2/Sptan1/Cryab/Ssh2/Zfp827",30,"Shared core",0.0171232876712329,0.00833969257603837,2.05322768376757
"GO:0018205","peptidyl-lysine modification","26/1752","125/18346",0.208,2.17806392694064,4.29425793033157,0.000110293135802443,0.00416449342673885,0.00353368159229161,"Arnt/Atat1/Bag6/Ehmt1/Ehmt2/Gnl3/Hdac10/Hmg20b/Kat5/Kat7/Pias3/Plod2/Senp2/Senp7/Sirt3/Smc5/Uspl1/Zmiz2/Bcl11a/Ctnnb1/Sirt2/Hdac6/Zfp451/Lox/Senp3/Kat2a",26,"Shared core",0.0148401826484018,0.00681347432682874,2.17806392694064
"GO:0001841","neural tube formation","27/1752","132/18346",0.204545454545455,2.1418897882939,4.27817804573539,0.00011069364024046,0.00416449342673885,0.00353368159229161,"Abl1/Brd2/Brpf1/Dvl1/Folr1/Gatad2a/Lmo4/Map3k7/Nckap1/Opa1/Prkacb/Rarg/Sufu/Tsc2/Sema4c/Vasp/Lhx2/Tsc1/Mthfr/Sall4/Phactr4/Tead2/Zeb2/Enah/Tgif1/Glmn/Kat2a",27,"Shared core",0.0154109589041096,0.00719502888913115,2.1418897882939
"GO:1903539","protein localization to postsynaptic membrane","17/1752","66/18346",0.257575757575758,2.69719454822195,4.48813452955318,0.000112802420526056,0.00421679876476067,0.00357806403961631,"Dlg1/Gpc6/Gphn/Gripap1/Ogt/Prkcz/Snap25/Stx3/Adam22/Grip1/Nrxn3/Tnik/Arhgap44/Grin1/Magi2/Clstn1/Rapgef4",17,"Shared core",0.00970319634703196,0.00359751444456557,2.69719454822195
"GO:0008088","axo-dendritic transport","20/1752","85/18346",0.235294117647059,2.46387322052109,4.39542644486953,0.000115220613665883,0.00427993532661434,0.00363163706364618,"Ank3/Ap3s1/App/Fbxw11/Hap1/Kif1b/Kif5a/Klc1/Map6/Mapk8ip3/Sfpq/Stau2/Trim46/Kif1a/Mapt/Pafah1b1/Hdac6/Spast/Madd/Agbl4",20,"Shared core",0.0114155251141553,0.00463316254224354,2.46387322052108
"GO:0031589","cell-substrate adhesion","56/1752","355/18346",0.157746478873239,1.6518361309409,4.02972417139052,0.000121888063836314,0.00449912607959324,0.00381762615034492,"Abl1/Acvrl1/Adam15/Atxn3/Cask/Cdc42/Clasp1/Clasp2/Crk/Cttn/Dab2/Ddr1/Dmtn/Ephb1/Fn1/Gpm6b/Itga3/Limch1/Lims1/Map4k4/Mdk/Mink1/Myadm/Postn/Prkcz/Sorbs1/Spp1/Src/Taok2/Triobp/Zyx/Bcar1/Csf1/Ctnnb1/Dusp22/Npnt/Trpm7/Angpt1/Cd34/Egflam/Tsc1/Axl/Efna5/Pecam1/Bcl2/Bcl2l11/Itga6/Cd36/Camsap3/Pxn/Radil/Sirpa/Phldb2/Thsd1/Vegfa/Cspg5",56,"Shared core",0.0319634703196347,0.0193502670881936,1.6518361309409
"GO:0014020","primary neural tube formation","25/1752","119/18346",0.210084033613445,2.19988680403668,4.26684166371346,0.000125436855231182,0.00460118064594879,0.00390422211907054,"Abl1/Brd2/Dvl1/Folr1/Gatad2a/Lmo4/Nckap1/Opa1/Prkacb/Rarg/Sufu/Tsc2/Sema4c/Vasp/Lhx2/Tsc1/Mthfr/Sall4/Phactr4/Tead2/Zeb2/Enah/Tgif1/Glmn/Kat2a",25,"Shared core",0.0142694063926941,0.00648642755914096,2.19988680403668
"GO:0030517","negative regulation of axon extension","14/1752","49/18346",0.285714285714286,2.99184605348989,4.5364301850162,0.000135409851698485,0.0049337319725593,0.00418640061737013,"Actr3/Cdkl3/Ptprs/Rnf6/Rtn4/Sema4a/Sema6d/Trim46/Sema4c/Sema6c/Sema4f/Slit2/Sema4d/Sema3a",14,"Shared core",0.00799086757990868,0.00267088193611686,2.99184605348989
"GO:0021766","hippocampus development","20/1752","86/18346",0.232558139534884,2.43522353191037,4.33479687444957,0.000136842792447222,0.0049337319725593,0.00418640061737013,"Atat1/Atg16l1/Crk/Dclk2/Dcx/Kcnq2/Lef1/Mdk/Mkks/Nf2/Ogdh/Ptprs/Fgf13/Pafah1b1/Zbtb18/Nfix/Sct/Tsc1/Zeb2/Tsku",20,"Shared core",0.0114155251141553,0.00468767033685817,2.43522353191037
"GO:2001233","regulation of apoptotic signaling pathway","63/1752","414/18346",0.152173913043478,1.59348322414135,3.96866662472405,0.000137143246515863,0.0049337319725593,0.00418640061737013,"App/Arrb2/Cttn/Cxcl12/Dab2/Dab2ip/Dnaja1/Dnm1l/Faim/Fbxw7/Ghitm/Igf1/Ivns1abp/Map3k7/Mapk7/Mapk8ip1/Mapk9/Mfn2/Nr4a2/Opa1/Pcgf2/Pih1d1/Pmp22/Psmd10/Rps6kb1/Sfpq/Sh3glb1/Siah1b/Skil/Src/Tmem161a/Acvr1/Bcl2l1/Ctnnb1/Inca1/Lmna/Meis3/Mpv17l/Syvn1/Ubqln1/Camk2b/Cflar/Ctss/Fgfr1/Ybx3/Bcl2/Bcl2l11/Bclaf1/Itga6/Usp15/Zmynd11/Tcf7l2/Flcn/Lgals3/Mdm4/Nfatc4/Bub1/Madd/Col2a1/S100a9/Ddit3/Vegfa/Cyld",63,"Shared core",0.035958904109589,0.0225662269704568,1.59348322414135
"GO:0062237","protein localization to postsynapse","17/1752","67/18346",0.253731343283582,2.65693791317386,4.41486864261861,0.000137865401857169,0.0049337319725593,0.00418640061737013,"Dlg1/Gpc6/Gphn/Gripap1/Ogt/Prkcz/Snap25/Stx3/Adam22/Grip1/Nrxn3/Tnik/Arhgap44/Grin1/Magi2/Clstn1/Rapgef4",17,"Shared core",0.00970319634703196,0.0036520222391802,2.65693791317386
"GO:0051345","positive regulation of hydrolase activity","68/1752","456/18346",0.149122807017544,1.56153368581271,3.94551257037176,0.000140738273845174,0.00496207564936019,0.00421045096844671,"Agap1/Agap3/Aifm1/Aph1a/App/Arap1/Arhgap17/Arhgap24/Arhgef7/Asap1/Asap2/Asph/Chn1/Chn2/Crk/Dapk1/Gsn/Lims1/Map4k4/Mapre2/Mbp/Net1/Psap/Ralgds/Ralgps2/Rap1gds1/Rapgef1/Rapgef6/Sgsm1/Slc11a2/Tbc1d1/Tbc1d9b/Tsc2/Casp8ap2/Ect2/Npnt/Pdgfra/Ralgapa1/Rgs7/Tbc1d9/Abr/Ager/Arhgap44/Cav2/Ctss/Fgfr1/Magi2/Stat3/Tsc1/Rapgef4/Rasgrf1/Bcl2l11/Itga6/Picalm/Als2/Ezh2/Fgfr3/Gramd4/Ang/Lyn/Cd40/Dock7/Tbc1d5/Lpar1/Pkp4/Sema4d/Gnas/S100a9",68,"Shared core",0.0388127853881279,0.0248555543442712,1.56153368581271
"GO:0051653","spindle localization","16/1752","61/18346",0.262295081967213,2.74661277041695,4.43981048459287,0.000141193837696908,0.00496207564936019,0.00421045096844671,"Actr3/Arhgef2/Cenpa/Clasp1/Clasp2/Dctn1/Fbxw11/Gpsm1/Kat5/Map4/Nusap1/Pax6/Spire1/Zbed3/Pafah1b1/Wasl",16,"Shared core",0.0091324200913242,0.00332497547149242,2.74661277041695
"GO:0097479","synaptic vesicle localization","16/1752","61/18346",0.262295081967213,2.74661277041695,4.43981048459287,0.000141193837696908,0.00496207564936019,0.00421045096844671,"Ap1s2/Ap3s1/Dnm1/Kif5a/Snap91/Syn2/Trim46/Bcl2l1/Ctnnb1/Syn1/Synj1/Magi2/Syn3/Dnm3/Picalm/Madd",16,"Shared core",0.0091324200913242,0.00332497547149242,2.74661277041695
"GO:0016197","endosomal transport","43/1752","254/18346",0.169291338582677,1.77272768130011,4.02949299430852,0.000150562864753788,0.00525984198357131,0.00446311349091585,"Ankrd27/Ap1s2/Ap5s1/Atp9a/Cdc42/Dab2/Dctn1/Dnm1l/Eps15/Eps15l1/Erc1/Gripap1/Nf2/Prepl/Pxk/Rab11fip3/Rab6a/Rcsd1/Rdx/Reps1/Sh3glb1/Snap25/Snx12/Snx5/Spag9/Src/Vti1a/Bcl2l1/Gga3/Grip1/Snx16/Arhgap44/Rab13/Sort1/Stx16/Picalm/Als2/Mtmr2/Snx27/Tbc1d5/Arfrp1/Stx5a/Vps25",43,"Shared core",0.0245433789954338,0.013844979832116,1.77272768130011
"GO:0043525","positive regulation of neuron apoptotic process","22/1752","100/18346",0.22,2.30372146118721,4.24767563695815,0.000155031607379911,0.00538390830599228,0.00456838701036659,"Abl1/Aifm1/Aimp2/App/Atf2/Cdc42/Epha7/Fbxw7/Map2k7/Tfap2b/Ctnnb1/Pak3/Ube2m/Ager/Cflar/Kcnma1/Bcl2l11/Fgfr3/Bace1/Nfatc4/Nqo2/Ddit3",22,"Shared core",0.0125570776255708,0.00545077946146299,2.30372146118721
"GO:0061351","neural precursor cell proliferation","38/1752","216/18346",0.175925925925926,1.84220150515813,4.04570631018906,0.000159245880694856,0.00549772984587123,0.00466496756388461,"Acsl6/Arhgef2/Atf5/Cntnap2/Eml1/Ephb1/Igf1/Kifap3/Lef1/Lims1/Mdk/Nf2/Numb/Pax6/Rapgef1/Rarb/Rora/Tacc2/Vcan/Wnt7b/Ctnnb1/Fgf13/Kif1a/Nfia/Pafah1b1/Smarca1/Fgfr1/Lhx2/Nfix/Sirt2/Tacc1/Fgfr3/Lyn/Dock7/Zeb2/Tarbp2/Hdac5/Vegfa",38,"Shared core",0.021689497716895,0.0117736836367601,1.84220150515813
"GO:1902473","regulation of protein localization to synapse","10/1752","28/18346",0.357142857142857,3.73980756686236,4.71422617835866,0.000160970474331767,0.00552477025645113,0.00468791205948656,"Dlg1/Gpc6/Gripap1/Ogt/Prkcz/Mapt/Tnik/Arhgap44/Magi2/Rapgef4",10,"Shared core",0.00570776255707763,0.00152621824920964,3.73980756686236
"GO:0060562","epithelial tube morphogenesis","60/1752","392/18346",0.153061224489796,1.60277467151244,3.91983498045446,0.000166694876817656,0.00568797809327224,0.0048263981776275,"Abl1/Acvrl1/Brd2/Brpf1/Ccm2/Cxcl12/Ddr1/Dlg1/Dvl1/Epha7/Folr1/Gatad2a/Igf1/Lef1/Lmo4/Map3k7/Mdk/Mtss1/Nckap1/Opa1/Pbx1/Prkacb/Rarg/Src/Sufu/Tgfbr2/Tsc2/Acvr1/Csf1/Ctnnb1/Npnt/Pdgfra/Sema4c/Tmem67/Vasp/Angpt1/Lhx2/Lzts2/Rbpj/Tsc1/Timeless/Bcl2/Mthfr/Pitx2/Sall4/Nfatc4/Phactr4/Slit2/Tead2/Zeb2/Enah/Pxn/Pgf/Tgif1/Glmn/Hdac5/Dlg5/Tmtc3/Vegfa/Kat2a",60,"Shared core",0.0342465753424658,0.0213670554889349,1.60277467151244
"GO:0090150","establishment of protein localization to membrane","42/1752","248/18346",0.169354838709677,1.77339262041538,3.98438171471634,0.000177123598060124,0.00600889246829403,0.00509870241814692,"Actr3/Ank3/Atp2c1/Bag6/Bcs1l/C2cd5/Clip1/Dmtn/Emc1/Folr1/Gripap1/Hspa5/Ogt/Pex5/Prepl/Rab34/Rdx/Snap25/Stx3/Timm9/Tsc2/Ubl4a/Wnk1/Yif1b/Acsl3/Cacnb1/Gga3/Golga7/Grip1/Pex26/Arhgap44/Folr2/Pex3/Clstn1/Adora1/Vps37d/Mtcl1/Myo1c/Snx27/Arfrp1/Cln3/Pard3",42,"Shared core",0.023972602739726,0.0135179330644282,1.77339262041538
"GO:0051017","actin filament bundle assembly","32/1752","172/18346",0.186046511627907,1.9481788255283,4.05956575427003,0.000179021122124157,0.00602821129252538,0.00511509494577891,"Abl1/Add1/Arap1/Arrb1/Baiap2/Cdc42/Clasp1/Clasp2/Dmtn/Dpysl3/Evl/Lcp1/Lima1/Limch1/Mkks/Mtss1/Myo1b/Nf2/Rdx/Sorbs1/Spire1/Src/Tpm1/Zyx/Arhgef10l/Tsc1/Gas7/Ppfia1/Zeb2/Pxn/Lpar1/Phldb2",32,"Shared core",0.0182648401826484,0.00937534067371634,1.9481788255283
"GO:0099111","microtubule-based transport","36/1752","202/18346",0.178217821782178,1.86620100366201,4.0223347855465,0.000179747312351668,0.00602821129252538,0.00511509494577891,"Ank3/Ap3s1/App/Arhgap21/Bicd2/Cdc42/Copg1/Dync1i2/Fbxw11/Hap1/Kif1b/Kif5a/Klc1/Lca5/Map6/Mapk8ip3/Prkcz/Rhot1/Sfpq/Stau2/Sun1/Tmem201/Trim46/Wdr35/Dync1i1/Ift74/Kif1a/Mapt/Pafah1b1/Aqp4/Hdac6/Camsap3/Spast/Madd/Cln3/Agbl4",36,"Shared core",0.0205479452054795,0.0110105745121552,1.86620100366201
"GO:0008380","RNA splicing","62/1752","410/18346",0.151219512195122,1.58348925270075,3.88250798855867,0.000184320888712862,0.0061464732719079,0.00521544332835258,"Acin1/Arvcf/Celf1/Celf2/Celf3/Celf4/Clasrp/Clk1/Clk4/Elavl4/Gemin5/Hnrnpa3/Hnrnpf/Hnrnpul1/Ivns1abp/Luc7l/Luc7l2/Prpf19/Psip1/Ptbp1/Puf60/Pus1/Pus7/Rbfox2/Rbm4/Rbm7/Rbmx/Rnps1/Scnm1/Sfpq/Son/Srsf1/Srsf5/Srsf7/Srsf9/Sugp2/Trpt1/Zrsr2/Ahnak/Grsf1/Htatsf1/Rbfox1/Tcerg1/Tssc4/Aqr/Clk2/Mbnl2/Rbm6/Zfp638/Raly/Sf1/Rnpc3/Slu7/U2af1/Mbnl1/Lgals3/Ddx17/Hnrnpm/Snrpa/Rbm41/Kat2a/Cwc22",62,"Shared core",0.0353881278538813,0.0223481957919983,1.58348925270075
"GO:0090287","regulation of cellular response to growth factor stimulus","50/1752","312/18346",0.16025641025641,1.67811878000234,3.92543149319272,0.000186373062074206,0.00615117303888558,0.00521943120355259,"Abl1/Acvrl1/Cask/Cd59a/Dab2ip/Epn2/Fam89b/Folr1/Hipk2/Hspa5/Htra3/Ing1/Itga3/Neo1/Nptn/Nrep/Ogt/Sh3glb1/Sin3a/Skil/Sulf2/Tcf4/Tfap2b/Tmem53/Vegfb/Arid4b/Axin1/Ctnnb1/Lats2/Npnt/Ptp4a3/Angpt1/Cav2/Cflar/Fgfr1/Rbpj/Tgfb1i1/Usp15/Tcf7l2/Flcn/Myo1c/Cyfip1/Prkd2/Slit2/Zeb2/Zfp451/Spred1/Lox/Suds3/Vegfa",50,"Shared core",0.0285388127853881,0.0170064319197645,1.67811878000234
"GO:0071168","protein localization to chromatin","12/1752","39/18346",0.307692307692308,3.2219880576045,4.51352444857431,0.000186557982777583,0.00615117303888558,0.00521943120355259,"Airn/Brd2/Brd3/Cenpa/Lef1/Vrk1/Zmynd8/Ezh2/Rnf4/Jarid2/Nipbl/Carm1",12,"Shared core",0.00684931506849315,0.00212580398997057,3.2219880576045
"GO:0048259","regulation of receptor-mediated endocytosis","26/1752","129/18346",0.201550387596899,2.11052706098899,4.11278434582917,0.000188874808712745,0.00619277235941398,0.00525472931502498,"Ap2a1/App/Arrb1/Arrb2/Dab2/Hap1/Iqsec1/Numb/Pip5k1c/Ptpn5/Rnf216/Sh3gl3/Snap91/Dnajc6/Synj1/Wasl/Angpt1/Apoc1/Magi2/Sirt2/Picalm/Mtmr2/Tbc1d5/Lpar1/Vegfa/Pard3",26,"Shared core",0.0148401826484018,0.00703150550528726,2.11052706098899
"GO:0031110","regulation of microtubule polymerization or depolymerization","20/1752","88/18346",0.227272727272727,2.37987754254878,4.21604897720447,0.000191055883788694,0.00622948323308802,0.00528587945148719,"Abl1/Arhgef2/Arhgef7/Camsap1/Clasp1/Clasp2/Clip1/Dctn1/Eml4/Mapre2/Pde4dip/Psrc1/Fgf13/Mapt/Gas2l1/Sgk1/Hdac6/Camsap3/Tpx2/Slain2",20,"Shared core",0.0114155251141553,0.00479668592608743,2.37987754254878
"GO:0002090","regulation of receptor internalization","19/1752","82/18346",0.231707317073171,2.42631417752534,4.20605107523111,0.000209666608117179,0.00674969144308411,0.0057272897233871,"App/Arrb1/Arrb2/Dab2/Hap1/Iqsec1/Numb/Pip5k1c/Ptpn5/Rnf216/Synj1/Angpt1/Magi2/Sirt2/Mtmr2/Tbc1d5/Lpar1/Vegfa/Pard3",19,"Shared core",0.0108447488584475,0.00446963915839965,2.42631417752534
"GO:0051893","regulation of focal adhesion assembly","16/1752","63/18346",0.253968253968254,2.65941871421323,4.28699418824485,0.00021235606595958,0.00674969144308411,0.0057272897233871,"Abl1/Acvrl1/Clasp1/Clasp2/Dmtn/Gpm6b/Limch1/Lims1/Map4k4/Src/Dusp22/Tsc1/Efna5/Camsap3/Phldb2/Vegfa",16,"Shared core",0.0091324200913242,0.00343399106072168,2.65941871421323
"GO:0090109","regulation of cell-substrate junction assembly","16/1752","63/18346",0.253968253968254,2.65941871421323,4.28699418824485,0.00021235606595958,0.00674969144308411,0.0057272897233871,"Abl1/Acvrl1/Clasp1/Clasp2/Dmtn/Gpm6b/Limch1/Lims1/Map4k4/Src/Dusp22/Tsc1/Efna5/Camsap3/Phldb2/Vegfa",16,"Shared core",0.0091324200913242,0.00343399106072168,2.65941871421323
"GO:1901890","positive regulation of cell junction assembly","26/1752","130/18346",0.2,2.09429223744292,4.06844877189148,0.000215012345568406,0.00674969144308411,0.0057272897233871,"Abl1/Actr3/Acvrl1/Adgre5/Amigo2/Cntnap2/Ephb1/Flrt3/Lims1/Map4k4/Ntrk2/Sema4a/Stau2/Lrrtm4/Asic2/Il1rap/Tsc1/Amigo1/Clstn1/Efna5/Nphp1/Slit2/Sema4d/Tpbg/Dlg5/Vegfa",26,"Shared core",0.0148401826484018,0.00708601329990189,2.09429223744292
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","26/1752","130/18346",0.2,2.09429223744292,4.06844877189148,0.000215012345568406,0.00674969144308411,0.0057272897233871,"Aimp2/Arnt/Arrb1/Arrdc4/Dcun1d2/Dnajb2/Fbxw7/Gnl3/Hspa5/Mapk9/Ndfip2/Phf23/Pias3/Psmd10/Rassf1/Senp2/Ube3a/Wbp1l/Axin1/Ubqln1/Xiap/Angpt1/Nmi/Fgfr3/Tnip1/Sphk1",26,"Shared core",0.0148401826484018,0.00708601329990189,2.09429223744292
"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","14/1752","51/18346",0.274509803921569,2.8745187572746,4.35571080947833,0.000216092757854447,0.00674969144308411,0.0057272897233871,"Celf1/Celf2/Celf3/Celf4/Ptbp1/Puf60/Rbfox2/Rbm4/Rbm7/Rbmx/Rnps1/Rbfox1/Mbnl2/Ddx17",14,"Shared core",0.00799086757990868,0.00277989752534612,2.8745187572746
"GO:0001952","regulation of cell-matrix adhesion","25/1752","123/18346",0.203252032520325,2.12834576975907,4.07976538894169,0.000216936505555718,0.00674969144308411,0.0057272897233871,"Abl1/Acvrl1/Adam15/Cask/Clasp1/Clasp2/Ddr1/Dmtn/Gpm6b/Limch1/Lims1/Map4k4/Mink1/Postn/Prkcz/Src/Csf1/Dusp22/Tsc1/Efna5/Bcl2/Cd36/Camsap3/Phldb2/Vegfa",25,"Shared core",0.0142694063926941,0.00670445873759948,2.12834576975907
"GO:0051402","neuron apoptotic process","57/1752","371/18346",0.153638814016173,1.60882287782003,3.84940702881163,0.00021702935230406,0.00674969144308411,0.0057272897233871,"Abl1/Aifm1/Aimp2/Akt1s1/Amigo2/App/Arrb1/Arrb2/Atf2/Cdc42/Dnajc5/Epha7/Fbxw7/Hipk2/Kcnq2/Map2k7/Mdk/Nr4a2/Nsmf/Ntrk2/Oxr1/Ptpn5/Siah1b/Tfap2b/Trim2/Vegfb/Bcl2l1/Cited1/Ctnnb1/Pak3/Ube2m/Xiap/Ager/Angpt1/Cflar/Grin1/Nfix/Sct/Aatk/Axl/Kcnma1/Bcl2/Bcl2l11/Set/Barhl1/Fgfr3/Bace1/Nfatc4/Cpeb4/Map3k12/Nqo2/Ddit3/Vegfa/Cln3/Atg7/Cntfr/Cebpb",57,"Shared core",0.0325342465753425,0.0202223918020277,1.60882287782003
"GO:0099518","vesicle cytoskeletal trafficking","15/1752","57/18346",0.263157894736842,2.75564768084595,4.31350376164252,0.000217360995526137,0.00674969144308411,0.0057272897233871,"Ap3s1/Fbxw11/Fnbp1l/Hap1/Kif1b/Kif5a/Prkcz/Trim46/Dync1i1/Kif1a/Pafah1b1/Wasl/Myo1c/Madd/Cln3",15,"Shared core",0.00856164383561644,0.0031069442930339,2.75564768084595
"GO:0038202","TORC1 signaling","20/1752","89/18346",0.224719101123595,2.35313734544149,4.15788565750044,0.000224638779357486,0.00693897366341624,0.00588790063789621,"Akt1s1/Alg13/Atxn3/Mlst8/Nprl3/Ogt/Otud5/Pih1d1/Prkacb/Rps6kb1/Seh1l/Sesn1/Src/Tsc2/Ube2w/Ube3a/Wac/Tsc1/Wdr59/Flcn",20,"Shared core",0.0114155251141553,0.00485119372070206,2.35313734544149
"GO:0080135","regulation of cellular response to stress","71/1752","489/18346",0.14519427402863,1.5203962050966,3.78996035651627,0.000229538671830926,0.00705320662290943,0.00598483029171733,"Abl1/Aifm2/Apbb1/App/Atxn3/Bag6/Cxcl12/Dnaja1/Dnmt3a/Dpf2/Fut8/Hdac10/Kat5/Kat7/Map4k4/Morf4l1/Morf4l2/Nbr1/Ncoa7/Nek1/Neo1/Nfe2l1/Ogt/Opa1/Oxr1/Pnkp/Psmd10/Ptprs/Pum2/Rad52/Rtel1/Rtn4/Skil/Slc25a14/Smarcc2/Spire1/Suv39h1/Taok2/Taok3/Tfpt/Tmem161a/Uimc1/Usp14/Usp19/Bcl2l1/Mapt/Sema4c/Syvn1/Tmem67/Insig2/Stat3/Tbc1d24/Tsc1/Ybx3/Epc1/Timeless/Dpf3/Klhl15/Meaf6/Smarca2/Smarcb1/Trp53bp1/Usp15/Cd36/Lyn/Mad2l2/Brd8/Spred1/Senp3/Cln3/Kat2a",71,"Shared core",0.0405251141552511,0.026654311566554,1.5203962050966
"GO:0006260","DNA replication","43/1752","259/18346",0.166023166023166,1.73850513919007,3.88929155584389,0.000234146390255777,0.00715731856464145,0.00607317199725923,"Cdc42/Cdc7/Cdk2/Ehmt2/Fen1/Fhit/Gins1/Jade1/Kat7/Lpin1/Nasp/Orc4/Orc6/Rbbp6/Rbms1/Repin1/Rtel1/Senp2/Sin3a/Tfpt/Tk2/Trex1/Wiz/Nfia/Poli/Ssrp1/Ciz1/Fgfr1/Nfix/Timeless/Meaf6/Cdc45/Inppl1/Pold4/Recql/Jade3/Carm1/Samhd1/Ctc1/Ccne2/Atg7/Terf1/Lig3",43,"Shared core",0.0245433789954338,0.0141175188051891,1.73850513919007
"GO:1901875","positive regulation of post-translational protein modification","26/1752","131/18346",0.198473282442748,2.07830527379832,4.02451133943676,0.000244306863081779,0.00742920714728996,0.00630387657071119,"Aimp2/Arnt/Arrb1/Arrdc4/Dcun1d2/Dnajb2/Fbxw7/Gnl3/Hspa5/Mapk9/Ndfip2/Phf23/Pias3/Psmd10/Rassf1/Senp2/Ube3a/Wbp1l/Axin1/Ubqln1/Xiap/Angpt1/Nmi/Fgfr3/Tnip1/Sphk1",26,"Shared core",0.0148401826484018,0.00714052109451652,2.07830527379832
"GO:1903432","regulation of TORC1 signaling","19/1752","83/18346",0.228915662650602,2.3970814765913,4.14500527187127,0.00024791921708935,0.00750019528400719,0.00636411186136579,"Akt1s1/Alg13/Atxn3/Nprl3/Ogt/Otud5/Pih1d1/Prkacb/Rps6kb1/Seh1l/Sesn1/Src/Tsc2/Ube2w/Ube3a/Wac/Tsc1/Wdr59/Flcn",19,"Shared core",0.0108447488584475,0.00452414695301428,2.3970814765913
"GO:0031668","cellular response to extracellular stimulus","41/1752","244/18346",0.168032786885246,1.75954880604836,3.88094675439418,0.000249339935578813,0.00750449272775413,0.006367758354782,"Atf2/Atxn3/Chka/Comt/Ehmt2/Eif4g1/Folr1/Hspa5/Kat5/Lamp2/Mlst8/Mlx/Nprl3/Nr4a2/Ogt/Postn/Rps6kb1/Seh1l/Sesn1/Sh3glb1/Sipa1/Slc1a2/Suv39h1/Tsc2/Nuak2/Folr2/Gas2l1/Tsc1/Wdr45/Wdr59/Axl/Bcl2/Itga6/Tcf7l2/Trim24/Flcn/Rnase4/Usp33/Cpeb4/Atg7/Cd68",41,"Shared core",0.0234018264840183,0.0132999018859697,1.75954880604836
"GO:0070507","regulation of microtubule cytoskeleton organization","29/1752","153/18346",0.189542483660131,1.98478676097532,3.97453314659964,0.000253732423364946,0.0075977326159636,0.00644687483855831,"Abl1/Arhgef2/Arhgef7/Bicd2/Camsap1/Clasp1/Clasp2/Clip1/Dctn1/Eml4/Map6/Mapre2/Pde4dip/Psrc1/Fgf13/Mapt/Pafah1b1/Trim36/Gas2l1/Efna5/Mark2/Sgk1/Hdac6/Camsap3/Rnf4/Phldb2/Tpx2/Slain2/Cyld",29,"Shared core",0.0165525114155251,0.00833969257603837,1.98478676097532
"GO:0016601","Rac protein signal transduction","15/1752","58/18346",0.258620689655172,2.70813651393481,4.23354161148876,0.000267608482948568,0.00795452923314016,0.00674962610002351,"Abi2/Arhgap17/Arhgap24/Camk2d/Crk/Dynlt1f/Nckap1/Ogt/Rtn4/Elmo1/Arhgap44/Rasgrf1/Als2/Cyfip1/Dynlt1c",15,"Shared core",0.00856164383561644,0.00316145208764853,2.70813651393481
"GO:1903828","negative regulation of protein localization","40/1752","237/18346",0.168776371308017,1.76733522147082,3.86333561683821,0.000268358628073224,0.00795452923314016,0.00674962610002351,"App/Dab2/Dclk2/Dmtn/Dnaja1/Frmd4a/Gnao1/Gopc/Gpm6b/Gripap1/Map4k4/Mark3/Ndfip2/Neo1/Numb/Ogt/Ppp3ca/Rab11fip3/Sin3a/Snx12/Tbc1d1/Wnk1/Bcl2l1/Lats2/Mapt/Os9/Angpt1/Dclk1/Lzts2/Npff/Pde1c/Picalm/Rab11fip5/Cd36/Flcn/Ppfia1/Rnf4/Madd/Midn/Terf1",40,"Shared core",0.0228310502283105,0.0129183473236673,1.76733522147082
"GO:0051489","regulation of filopodium assembly","14/1752","52/18346",0.269230769230769,2.81923955040393,4.26862093075254,0.000270006743679501,0.00796316371183411,0.00675695268102469,"Actr3/Arap1/Capzb/Cdc42/Dmtn/Dpysl3/Fnbp1l/Gpm6a/Stau2/Zmynd8/Wasl/Arhgap44/Dnm3/Cln3",14,"Shared core",0.00799086757990868,0.00283440531996075,2.81923955040393
"GO:0018108","peptidyl-tyrosine phosphorylation","48/1752","301/18346",0.159468438538206,1.66986756473854,3.80753689437735,0.000278754361013716,0.00816437556468798,0.00692768620074052,"Abi1/Abi2/Abl1/Aplp2/App/Arhgef2/Arrb2/Clk1/Clk4/Ctf1/Ddr1/Dmtn/Epha7/Fbxw7/Gfra1/Ghr/Igf1/Irf1/Mlst8/Nf2/Prkcz/Src/Vegfb/Acvr1/Dusp22/Gprc5b/Pdgfra/Socs1/Yes1/Angpt1/Cav2/Clk2/Fgfr1/Aatk/Cnot7/Efna5/Pecam1/Cd36/Fgfr3/Ctnnd1/Lyn/Cd40/Suz12/Pxn/Sema4d/Vegfa/Vps25/Tnfrsf18",48,"Shared core",0.0273972602739726,0.0164068461790036,1.66986756473854
