"isoform_id","gene_id","gene_name","region","start_stage","end_stage","n_stages","direction","max_abs_usage_difference","mean_abs_usage_difference","worst_pair_q","flanking_max_abs_difference","gene_q","replicate_separation","replicate_consistent","reciprocal_exchange"
"NM_138306","Dgkz","Dgkz","Midbrain","15.5","15.5",1,"lower",0.18005,0.18005,0.00786578776674103,0.0107499999999999,0.0155267269991624,0.1495,TRUE,TRUE
"NM_001001792","Zfp239","Zfp239","Midbrain","15.5","15.5",1,"higher",0.6099,0.6099,0.00794878685380019,0.0406500000000001,0.0156845588515284,0.4513,TRUE,TRUE
"NM_008616","Zfp239","Zfp239","Midbrain","15.5","15.5",1,"lower",0.6099,0.6099,0.00795752172443608,0.04065,0.0156845588515284,0.4513,TRUE,TRUE
"NM_177981","Hap1","Hap1","Midbrain","15.5","15.5",1,"lower",0.24525,0.24525,0.0079794478317694,0.0387,0.0157611310603174,0.1557,TRUE,TRUE
"NM_010404","Hap1","Hap1","Midbrain","15.5","15.5",1,"higher",0.24525,0.24525,0.0079794478317694,0.0387000000000001,0.0157611310603174,0.1557,TRUE,TRUE
"NM_001277954","Sh3gl3","Sh3gl3","Midbrain","15.5","15.5",1,"lower",0.233625,0.233625,0.00799082810438187,0.055,0.00861446184123562,0.1725,TRUE,FALSE
"NM_001093752","Srsf11","Srsf11","Midbrain","15.5","15.5",1,"higher",0.119975,0.119975,0.00806707846669651,0.0249499999999999,0.0140246367222366,0.0656,TRUE,TRUE
"NM_008851","Pitpnm1","Pitpnm1","Midbrain","11.5","11.5",1,"lower",0.143275,0.143275,0.0082940486825104,0.08665,1.59627489977995e-10,0.1035,TRUE,TRUE
"NM_001301424","Slc7a1","Slc7a1","Midbrain","15.5","15.5",1,"lower",0.452525,0.452525,0.00832712733302985,0.04055,0.0163924019387376,0.4464,TRUE,TRUE
"NM_007513","Slc7a1","Slc7a1","Midbrain","15.5","15.5",1,"higher",0.452525,0.452525,0.00832887297216704,0.0405500000000001,0.0163924019387376,0.4464,TRUE,TRUE
"NM_001177667","Sptan1","Sptan1","Midbrain","15.5","15.5",1,"lower",0.309175,0.309175,0.00832994669123044,0.0609499999999999,7.15701302425812e-06,0.2075,TRUE,TRUE
"NM_001046637","Snrpa","Snrpa","Midbrain","15.5","15.5",1,"lower",0.154025,0.154025,0.0083851484755614,0.0445,1.83849251308797e-05,0.0961,TRUE,TRUE
"NM_138681","Bcas3","Bcas3","Midbrain","15.5","15.5",1,"lower",0.3111,0.3111,0.00839025666181742,0.03255,0.023537188552585,0.2617,TRUE,FALSE
"NM_001289654","Fhod3","Fhod3","Midbrain","15.5","15.5",1,"lower",0.3145,0.3145,0.00839912183016106,0.0982499999999999,0.0042480817861342,0.2783,TRUE,FALSE
"NM_001166597","Dgkz","Dgkz","Midbrain","15.5","15.5",1,"higher",0.18005,0.18005,0.00862955181267557,0.01075,0.0155267269991624,0.1495,TRUE,TRUE
"NM_001166458","Slc38a1","Slc38a1","Midbrain","15.5","15.5",1,"higher",0.1231,0.1231,0.00868753233671552,0.0374,0.0146538343247768,0.0905,TRUE,TRUE
"NR_075078","Pitpnm1","Pitpnm1","Midbrain","11.5","11.5",1,"higher",0.143275,0.143275,0.00884374557260413,0.0866499999999999,1.59627489977995e-10,0.1035,TRUE,TRUE
"NM_001039951","Zfp606","Zfp606","Midbrain","15.5","15.5",1,"higher",0.1348,0.1348,0.00884374557260413,0.0201,0.0173387029415711,0.0864,TRUE,TRUE
"NM_010064","Dync1i2","Dync1i2","Midbrain","15.5","15.5",1,"higher",0.14205,0.14205,0.00901162851596375,0.0227999999999999,1.20203660657593e-10,0.123,TRUE,TRUE
"NM_182716","Nfasc","Nfasc","Midbrain","15.5","15.5",1,"lower",0.6157,0.6157,0.00904174358154923,0.0296500000000003,0.0326911519509259,0.3246,TRUE,FALSE
"NM_001252501","Sorcs1","Sorcs1","Midbrain","15.5","15.5",1,"lower",0.266875,0.266875,0.00910646001364579,0.0972000000000001,0.0164144096111235,0.1882,TRUE,FALSE
"NM_133817","Zfp451","Zfp451","Midbrain","15.5","15.5",1,"higher",0.16915,0.16915,0.00931735071798394,0.03585,0.0260794171721386,0.1524,TRUE,TRUE
"NM_010611","Kcnq2","Kcnq2","Midbrain","15.5","15.5",1,"lower",0.15185,0.15185,0.00932409450206164,0.06855,4.98768628452785e-10,0.1084,TRUE,FALSE
"NM_001290700","Zfp451","Zfp451","Midbrain","15.5","15.5",1,"lower",0.16915,0.16915,0.00969950166026346,0.0358499999999999,0.0260794171721386,0.1524,TRUE,TRUE
"NM_001145834","Ralgds","Ralgds","Midbrain","15.5","15.5",1,"lower",0.22365,0.22365,0.00985255583778032,0.0742999999999999,0.0351989332258801,0.2014,TRUE,FALSE
"NM_028029","Dnmbp","Dnmbp","Midbrain","15.5","15.5",1,"higher",0.19355,0.19355,0.0101697211599542,0.0586999999999999,0.0198122125831315,0.1635,TRUE,TRUE
"NR_130775","Cep41","Cep41","Midbrain","15.5","15.5",1,"higher",0.1872,0.1872,0.0101807215366861,0.03995,0.0173983301547089,0.1652,TRUE,TRUE
"NM_001037099","Cacnb4","Cacnb4","Midbrain","15.5","15.5",1,"higher",0.50475,0.50475,0.0101941540514227,0.02355,7.2448290766165e-07,0.1827,TRUE,TRUE
"NM_001284248","Hdac5","Hdac5","Midbrain","15.5","15.5",1,"higher",0.13575,0.13575,0.0102365343453946,0.00515,0.0456998168091889,0.1137,TRUE,FALSE
"NM_026112","Zfp606","Zfp606","Midbrain","15.5","15.5",1,"lower",0.1348,0.1348,0.0102932271311493,0.0201000000000001,0.0173387029415711,0.0864,TRUE,TRUE
"NM_001306088","Dnmbp","Dnmbp","Midbrain","15.5","15.5",1,"lower",0.19355,0.19355,0.0104709253043258,0.0587,0.0198122125831315,0.1635,TRUE,TRUE
"NM_001146224","Dpy30","Dpy30","Midbrain","15.5","15.5",1,"higher",0.1384,0.1384,0.0105675350480562,0.0283,0.029862102958886,0.0953,TRUE,TRUE
"NM_145602","Ndrg4","Ndrg4","Midbrain","15.5","15.5",1,"lower",0.38715,0.38715,0.0106529412257331,0.0184500000000001,0.0208597397338472,0.3598,TRUE,TRUE
"NM_001190817","Dnajc1","Dnajc1","Midbrain","14.5","14.5",1,"higher",0.186475,0.186475,0.0106610444023389,0.05595,0.0203642679793701,0.1499,TRUE,TRUE
"NM_001195006","Ndrg4","Ndrg4","Midbrain","15.5","15.5",1,"higher",0.38715,0.38715,0.0107173034238203,0.01845,0.0208597397338472,0.3598,TRUE,TRUE
"NM_001242390","Trip10","Trip10","Midbrain","15.5","15.5",1,"higher",0.264,0.264,0.010789408918215,0.038,0.0305652169271908,0.2221,TRUE,FALSE
"NM_007869","Dnajc1","Dnajc1","Midbrain","14.5","14.5",1,"lower",0.186475,0.186475,0.010789408918215,0.0559499999999998,0.0203642679793701,0.1499,TRUE,TRUE
"NM_001195048","Pak3","Pak3","Midbrain","15.5","15.5",1,"lower",0.3366,0.3366,0.0109953799377498,0.0187000000000001,0.0494616457813763,0.2123,TRUE,FALSE
"NM_001045864","Nelfe","Nelfe","Midbrain","15.5","15.5",1,"lower",0.22195,0.22195,0.0114436674928618,0.07825,0.0323326509172646,0.191,TRUE,FALSE
"NM_009806","Cask","Cask","Midbrain","15.5","15.5",1,"higher",0.6028,0.6028,0.0118723792564993,0.00555,3.31739825385967e-07,0.5375,TRUE,TRUE
"NM_153410","Gpsm1","Gpsm1","Midbrain","15.5","15.5",1,"lower",0.258475,0.258475,0.0120229179806832,0.0436500000000002,0.0336910251031841,0.232,TRUE,TRUE
"NM_028387","Macrod2","Macrod2","Midbrain","15.5","15.5",1,"higher",0.2531,0.2531,0.0121330501737995,0.0294,0.0238656555099461,0.2323,TRUE,TRUE
"NM_001199146","Gpsm1","Gpsm1","Midbrain","15.5","15.5",1,"higher",0.259375,0.259375,0.0121435296825665,0.0412,0.0336910251031841,0.233,TRUE,TRUE
"NM_001162432","Lck","Lck","Midbrain","15.5","15.5",1,"lower",0.82665,0.82665,0.0121758611494962,0,0.0239321039259954,0.6957,TRUE,TRUE
"NM_001289732","Dach2","Dach2","Midbrain","15.5","15.5",1,"higher",0.423375,0.423375,0.0121963704303342,0.05775,0.0448107307343489,0.1743,TRUE,FALSE
"NM_019840","Pde4b","Pde4b","Midbrain","15.5","15.5",1,"higher",0.3192,0.3192,0.0122632224587154,0.0650499999999999,0.0451735786511596,0.2192,TRUE,FALSE
"NM_001114597","Ehbp1l1","Ehbp1l1","Midbrain","15.5","15.5",1,"higher",0.17845,0.17845,0.0122935007973414,0.0146,0.0452549825093043,0.1718,TRUE,FALSE
"NM_001122730","Tnrc18","Tnrc18","Midbrain","15.5","15.5",1,"higher",0.1979,0.1979,0.0124213882341846,0.07925,0.0244069316664974,0.1742,TRUE,TRUE
"NM_001013802","Macrod2","Macrod2","Midbrain","15.5","15.5",1,"lower",0.2531,0.2531,0.0125248290107616,0.0294000000000002,0.0238656555099461,0.2323,TRUE,TRUE
"NM_001291063","Elf2","Elf2","Midbrain","15.5","15.5",1,"higher",0.15165,0.15165,0.0125248290107616,0,1.78621893761478e-07,0.1276,TRUE,FALSE
"NM_021402","Ube2j2","Ube2j2","Midbrain","15.5","15.5",1,"lower",0.205525,0.205525,0.0131510653298763,0.0773000000000001,0.00501053113835418,0.1979,TRUE,TRUE
"NM_001253740","Tpm3","Tpm3","Midbrain","15.5","15.5",1,"lower",0.1112,0.1112,0.0131768310333472,0.0605,3.98029173901929e-05,0.084,TRUE,TRUE
"NM_178242","Tnrc18","Tnrc18","Midbrain","15.5","15.5",1,"lower",0.1979,0.1979,0.0133756870216256,0.07925,0.0244069316664974,0.1742,TRUE,TRUE
"NM_001079686","Syne1","Syne1","Midbrain","15.5","15.5",1,"lower",0.27695,0.27695,0.0135848905844081,0.06465,5.70484119735307e-05,0.2682,TRUE,FALSE
"NM_007965","Evl","Evl","Midbrain","15.5","15.5",1,"lower",0.392975,0.392975,0.0140755569549877,0.06415,4.68649740196749e-06,0.3698,TRUE,TRUE
"NM_029096","Rita1","Rita1","Midbrain","11.5","11.5",1,"lower",0.11415,0.11415,0.0140755569549877,0.0478000000000001,0.0277820498884296,0.0706,TRUE,TRUE
"NM_001170976","Dbndd1","Dbndd1","Midbrain","15.5","15.5",1,"higher",0.1877,0.1877,0.0142446559439732,0.00775000000000001,0.000291206299544076,0.0811,TRUE,TRUE
"NM_001302505","Tmub2","Tmub2","Midbrain","15.5","15.5",1,"lower",0.1127,0.1127,0.0142630794968189,0.0515,0.0408949647584729,0.1002,TRUE,FALSE
"NM_008515","Lrrfip1","Lrrfip1","Midbrain","15.5","15.5",1,"higher",0.2041,0.2041,0.0143615235048735,0.02695,0.00576285765802843,0.1714,TRUE,TRUE
"NM_133908","Rita1","Rita1","Midbrain","11.5","11.5",1,"higher",0.11415,0.11415,0.0144258008028688,0.0478,0.0277820498884296,0.0706,TRUE,TRUE
"NM_001291508","Pbx1","Pbx1","Midbrain","15.5","15.5",1,"higher",0.6576,0.6576,0.0145752465393439,0.09215,0.000404569146763816,0.5896,TRUE,FALSE
"NM_001040403","Flot2","Flot2","Midbrain","15.5","15.5",1,"higher",0.1323,0.1323,0.0148523182012522,0.0279000000000001,0.0162975214574435,0.1104,TRUE,TRUE
"NM_011361","Sgk1","Sgk1","Midbrain","15.5","15.5",1,"higher",0.1888,0.1888,0.0158529148394141,0.0127999999999999,8.76563331393514e-08,0.1574,TRUE,TRUE
"NM_001170746","Magi2","Magi2","Midbrain","11.5","11.5",1,"higher",0.2412,0.2412,0.0166678996884377,0.0746,8.40083687019681e-10,0.2261,TRUE,FALSE
"NM_012015","H2afy","H2afy","Midbrain","15.5","15.5",1,"lower",0.11445,0.11445,0.017685270070941,0.04085,0.000175513393201972,0.0793,TRUE,TRUE
"NM_010141","Epha7","Epha7","Midbrain","15.5","15.5",1,"higher",0.13035,0.13035,0.0179484297788309,0.0510499999999999,0.00376618179850659,0.1036,TRUE,TRUE
"NM_011181","Cyth2","Cyth2","Midbrain","15.5","15.5",1,"lower",0.112,0.112,0.0183842451226126,0.0134999999999998,0.0365432020450802,0.0976999999999999,TRUE,TRUE
"NM_001162369","Mgat4c","Mgat4c","Midbrain","15.5","15.5",1,"higher",0.9814,0.9814,0.0183941736249417,0.0122,0.00492737686508426,0.9779,TRUE,TRUE
"NM_008080","B4galnt1","B4galnt1","Midbrain","15.5","15.5",1,"lower",0.34685,0.34685,0.0184272030783362,0.0477500000000001,4.89402578947874e-05,0.3031,TRUE,FALSE
"NM_001164099","Add3","Add3","Midbrain","15.5","15.5",1,"lower",0.289225,0.289225,0.0190286198576474,0.09735,0.00766328055729145,0.2739,TRUE,FALSE
"NM_028709","Btbd11","Btbd11","Midbrain","11.5","11.5",1,"lower",0.30095,0.30095,0.0192320994355638,0.0820000000000002,0.0383742502622582,0.2811,TRUE,TRUE
"NM_001291214","Myo18a","Myo18a","Midbrain","15.5","15.5",1,"higher",0.6836,0.6836,0.0192389291336065,0.05085,0.000159543201081145,0.618,TRUE,TRUE
"NM_011733","Ybx3","Ybx3","Midbrain","15.5","15.5",1,"higher",0.367875,0.367875,0.0192594949860362,0.0611,0.0383742502622582,0.2852,TRUE,TRUE
"NM_139117","Ybx3","Ybx3","Midbrain","15.5","15.5",1,"lower",0.367875,0.367875,0.0193734229734366,0.0611,0.0383742502622582,0.2852,TRUE,TRUE
"NM_001017525","Btbd11","Btbd11","Midbrain","11.5","11.5",1,"higher",0.30095,0.30095,0.0193902626177459,0.082,0.0383742502622582,0.2811,TRUE,TRUE
"NM_207515","Mbnl2","Mbnl2","Midbrain","15.5","15.5",1,"higher",0.4091,0.4091,0.0196423971583358,0.0838,0.0392622024818933,0.3402,TRUE,TRUE
"NM_175341","Mbnl2","Mbnl2","Midbrain","15.5","15.5",1,"lower",0.4091,0.4091,0.0198610912358072,0.0838000000000001,0.0392622024818933,0.3402,TRUE,TRUE
"NM_010286","Tsc22d3","Tsc22d3","Midbrain","15.5","15.5",1,"higher",0.156,0.156,0.020044365860756,0.01845,1.66660230972564e-08,0.1181,TRUE,TRUE
"NM_010327","Gp1bb","Gp1bb","Midbrain","15.5","15.5",1,"higher",0.87165,0.87165,0.0214462998466275,0.0757499999999999,0.0431342530087261,0.827,TRUE,TRUE
"NM_001001999","Gp1bb","Gp1bb","Midbrain","15.5","15.5",1,"lower",0.87165,0.87165,0.0214572193819822,0.0757500000000001,0.0431342530087261,0.827,TRUE,TRUE
"NM_001112701","Cyth2","Cyth2","Midbrain","15.5","15.5",1,"higher",0.112,0.112,0.0223168749534222,0.0135,0.0365432020450802,0.0977,TRUE,TRUE
"NM_001242372","Gon4l","Gon4l","Midbrain","16.5","16.5",1,"higher",0.423525,0.423525,0.0241135696393848,0.0998,0.0483997496002399,0.3689,TRUE,TRUE
"NM_017392","Celsr2","Celsr2","Midbrain","15.5","15.5",1,"lower",0.43655,0.43655,0.024403591003289,0.0313499999999999,0.0492233631275212,0.3141,TRUE,TRUE
"NM_001004177","Celsr2","Celsr2","Midbrain","15.5","15.5",1,"higher",0.43655,0.43655,0.0244603507265626,0.03135,0.0492233631275212,0.3141,TRUE,TRUE
"NM_027389","Gon4l","Gon4l","Midbrain","16.5","16.5",1,"lower",0.423525,0.423525,0.024587727673099,0.0997999999999999,0.0483997496002399,0.3689,TRUE,TRUE
"NR_028053","Ngrn","Ngrn","Midbrain","15.5","15.5",1,"lower",0.1586,0.1586,0.0247502319820038,0.0246500000000001,0.0498433659075493,0.121,TRUE,TRUE
"NM_010863","Myo1b","Myo1b","Midbrain","15.5","15.5",1,"higher",0.282625,0.282625,0.0253775560470381,0.00974999999999998,0.00509637486163596,0.1901,TRUE,TRUE
"NM_031375","Ngrn","Ngrn","Midbrain","15.5","15.5",1,"higher",0.1586,0.1586,0.0257803259161785,0.0246500000000001,0.0498433659075493,0.121,TRUE,TRUE
"NM_001290805","Kif3a","Kif3a","Midbrain","15.5","15.5",1,"higher",0.4575,0.4575,0.0261122891571016,0.00805,0.00464733284751499,0.2808,TRUE,TRUE
"NM_010367","Magi1","Magi1","Midbrain","15.5","15.5",1,"higher",0.2836,0.2836,0.0266623737656647,0.01605,1.97940308275454e-09,0.257,TRUE,TRUE
"NM_001146223","Dpy30","Dpy30","Midbrain","15.5","15.5",1,"lower",0.157075,0.157075,0.0270178785872408,0.0263,0.029862102958886,0.1147,TRUE,TRUE
"NM_010898","Nf2","Nf2","Midbrain","15.5","15.5",1,"lower",0.39255,0.39255,0.0272379651124312,0.0422000000000002,0.0244069316664974,0.2955,TRUE,TRUE
"NM_001081453","Nin","Nin","Midbrain","15.5","15.5",1,"higher",0.176775,0.176775,0.0273059489322701,0.0693000000000001,4.30645608949317e-09,0.0976,TRUE,TRUE
"NM_001163330","Ralyl","Ralyl","Midbrain","12.5","12.5",1,"higher",0.22205,0.22205,0.0294685253047924,0.03535,2.3903583854988e-12,0.1329,TRUE,FALSE
"NM_001008506","Zc3h14","Zc3h14","Midbrain","15.5","15.5",1,"lower",0.18025,0.18025,0.0316069878071203,0.0308,0.0257360657607096,0.157,TRUE,TRUE
"NM_001164172","Map2k7","Map2k7","Midbrain","15.5","15.5",1,"higher",0.45855,0.45855,0.034148876533844,0.0457,1.91675896543868e-05,0.3996,TRUE,FALSE
"NM_175025","Atp2c1","Atp2c1","Midbrain","15.5","15.5",1,"lower",0.31745,0.31745,0.0393956663467246,0.0667999999999999,0.0199560567526531,0.2115,TRUE,TRUE
"NM_001193303","Lims1","Lims1","Midbrain","15.5","15.5",1,"higher",0.1589,0.1589,0.0398159292514738,0.0549,0.000537748657774149,0.1178,TRUE,TRUE
"NM_001289775","Rufy3","Rufy3","Midbrain","15.5","15.5",1,"lower",0.1261,0.1261,0.0420186398152186,0.05295,7.08698783470799e-11,0.0736,TRUE,TRUE
"NM_001164150","Tcf3","Tcf3","Midbrain","15.5","15.5",1,"higher",0.19815,0.19815,0.0421732908118481,0.07815,0.00794693108037425,0.1624,TRUE,FALSE
"NM_001164798","Slc38a10","Slc38a10","Midbrain","15.5","15.5",1,"lower",0.212875,0.212875,0.0427076339041546,0.0693999999999999,0.0492233631275212,0.1663,TRUE,FALSE
"NM_001081458","Ppp2r5c","Ppp2r5c","Midbrain","15.5","15.5",1,"lower",0.16315,0.16315,0.0427713612367629,0.0354,0.00175321655610879,0.1491,TRUE,TRUE
"NM_010693","Lck","Lck","Midbrain","15.5","15.5",1,"higher",0.68355,0.68355,0.0434947723318322,0,0.0239321039259954,0.6494,TRUE,TRUE
"NM_007540","Bdnf","Bdnf","Midbrain","15.5","15.5",1,"lower",0.1403,0.1403,0.0440492324672781,0.0314,1.2669116054567e-05,0.1247,TRUE,FALSE
"NM_001277986","Snap91","Snap91","Midbrain","15.5","15.5",1,"lower",0.150725,0.150725,0.0496924579310199,0.0488,1.59533162171109e-07,0.1158,TRUE,TRUE
"NM_011586","Myo18a","Myo18a","Midbrain","11.5","11.5",1,"higher",0.30315,0.30315,0.0497018036364545,0.0308500000000002,0.000159543201081145,0.2904,TRUE,FALSE
